"tag:id","tag:name","period","bill:number","bill:eu"
"1411","tìební prùmysl",6,107,0
"945","vıbušnina",6,107,0
"2701","soudní øízení",6,112,0
"517","správní právo",6,112,0
"2695","správní øízení",6,112,0
"5433","územní plánování",6,112,0
"1000","financování",6,113,0
"3303","pojištìní motorovıch vozidel",6,113,0
"549","pojistné právo",6,113,0
"3567","povinné pojištìní",6,113,0
"1335","poár",6,113,0
"3772","dieslová nafta",6,115,1
"1143","chemickı alkohol",6,115,1
"1267","minerální olej",6,115,1
"1015","spotøební daò",6,115,1
"4373","tabák",6,115,1
"1395","tabákovı prùmysl",6,115,1
"1312","daò z pøíjmu fyzickıch osob",6,116,0
"889","státní podpora",6,116,0
"775","stavební vıpomoc",6,116,0
"1476","úrok",6,116,0
"32","komunismus",6,117,0
"419","obèanská neposlušnost",6,117,0
"1339","odškodnìní",6,117,0
"1869","váleènı veterán",6,117,0
"4728","násilí",6,118,0
"3288","první pomoc",6,118,0
"5497","trestní zákoník",6,118,0
"4045","veøejná bezpeènost",6,118,0
"2789","zdravotnické povolání",6,118,0
"1310","daò",6,119,0
"1314","daò z majetku",6,119,0
"2900","daòovı základ",6,119,0
"2237","parcela",6,119,0
"4831","stavba",6,119,0
"1798","dohoda o provedení prací",6,120,0
"1399","mateøskı pøíspìvek",6,120,0
"3332","podpora v nezamìstnanosti",6,120,0
"2461","politika úspornıch opatøení",6,120,0
"1334","pracovní nezpùsobilost",6,120,0
"2605","sociální dávky",6,120,0
"4143","sociální sluby",6,120,0
"889","státní podpora",6,120,0
"3512","zdravotní pojištìní",6,120,0
"4113","zprostøedkovatelna práce",6,120,0
"2160","program schùze",6,122,0
"2390","protikrizovı plán",6,122,0
"3031","region",6,122,0
"5120","regionální orgány státní správy",6,122,0
"1011","financování strany",6,124,0
"2001","názorové hnutí",6,124,0
"2258","politická strana",6,124,0
"4585","daò z pøidané hodnoty",6,129,1
"1234","harmonizace daní",6,129,1
"4392","sazba DPH",6,129,1
"1095","zkrácení danì",6,129,1
"1326","daò z pøíjmù",6,130,0
"365","daòová úleva",6,130,0
"3751","dùchodové pojištìní",6,130,0
"2637","profesionální armáda",6,130,0
"1018","veøejné finance",6,130,0
"2256","vyuití solární energie",6,130,0
"3518","boj proti nezamìstnanosti",6,131,0
"5974","nezamìstnanost",6,131,0
"2468","politika zamìstnanosti",6,131,0
"2517","sociální politika",6,131,0
"4113","zprostøedkovatelna práce",6,131,0
"2246","èlen parlamentu",6,133,0
"1939","ministr",6,133,0
"3843","mzda",6,133,0
"3273","odmìòování za práci",6,133,0
"3555","sníení mezd",6,133,0
"1735","soudce a státní zástupce",6,133,0
"3948","celní delikty",6,134,1
"1069","celní formality",6,134,1
"4079","celní kontrola",6,134,1
"3156","celní právo",6,134,1
"502","clo",6,134,1
"2384","chov ryb",6,134,1
"4033","bezpeènost dopravy",6,135,1
"1433","dopravní infrastruktura",6,135,1
"4539","pozemní doprava",6,135,1
"5215","silnièní poplatek",6,135,1
"3127","silnièní provoz",6,135,1
"153","silnièní stavby",6,135,1
"5864","transevropská sí",6,135,1
"831","údrba",6,135,1
"3428","dopravní sí",6,136,1
"7985","Evropská eleznièní agentura",6,136,1
"2349","jízdní personál",6,136,1
"2457","spoleèná dopravní politika",6,136,1
"3114","vysokorychlostní doprava",6,136,1
"4514","eleznièní doprava",6,136,1
"3430","eleznièní sí",6,136,1
"1527","hazardní hry",6,138,0
"3335","herna",6,138,0
"5451","povolení k prodeji",6,138,0
"3924","právní pøedpisy místní správy",6,138,0
"728","emise cennıch papírù",6,139,0
"5156","kapitálovı trh",6,139,0
"137","konsolidace státního dluhu",6,139,0
"424","státní dluh",6,139,0
"5362","akcie",6,143,0
"4196","akciová spoleènost",6,143,0
"744","alternativní energie",6,143,0
"3551","obnovitelné zdroje",6,143,0
"797","podpora vıroby",6,143,0
"889","státní podpora",6,143,0
"2715","vıroba energie",6,143,0
"3843","mzda",6,144,0
"1336","nesluèitelnost",6,144,0
"1046","veøejná funkce",6,144,0
"4136","veøejná sluba",6,144,0
"830","veøejné vlastnictví",6,144,0
"2654","cena energie",6,145,0
"3551","obnovitelné zdroje",6,145,0
"756","solární energie",6,145,0
"889","státní podpora",6,145,0
"2715","vıroba energie",6,145,0
"3673","pojištìní zákonné odpovìdnosti",6,146,0
"2623","pojistné",6,146,0
"549","pojistné právo",6,146,0
"3567","povinné pojištìní",6,146,0
"1310","daò",6,153,0
"1322","daò z bohatství",6,153,0
"1312","daò z pøíjmu fyzickıch osob",6,153,0
"2900","daòovı základ",6,153,0
"2246","èlen parlamentu",6,154,0
"4120","finanèní pøíjem èlenù parlamentu",6,154,0
"3843","mzda",6,154,0
"3273","odmìòování za práci",6,154,0
"2461","politika úspornıch opatøení",6,154,0
"5116","ministerstvo",6,155,0
"273","náklady na zdraví",6,155,0
"3273","odmìòování za práci",6,155,0
"2461","politika úspornıch opatøení",6,155,0
"368","rozpoètovı schodek",6,155,0
"2605","sociální dávky",6,155,0
"282","sociální náklady",6,155,0
"5052","státní rozpoèet",6,155,0
"1018","veøejné finance",6,155,0
"3512","zdravotní pojištìní",6,155,0
"1011","financování strany",6,156,0
"2001","názorové hnutí",6,156,0
"2258","politická strana",6,156,0
"2466","politika financování",6,156,0
"889","státní podpora",6,156,0
"1312","daò z pøíjmu fyzickıch osob",6,157,0
"889","státní podpora",6,157,0
"775","stavební vıpomoc",6,157,0
"1476","úrok",6,157,0
"1310","daò",6,158,0
"1326","daò z pøíjmù",6,158,0
"1234","harmonizace daní",6,158,0
"3262","daòová kontrola",6,159,0
"57","daòové orgány",6,159,0
"5566","daòové pøiznání",6,159,0
"957","fakturace",6,159,0
"6029","vybírání daní",6,159,0
"1690","byt",6,163,0
"3152","cenová regulace",6,163,0
"4131","placené sluby",6,163,0
"2602","poskytování slueb",6,163,0
"4598","pronájem",6,163,0
"1687","pronájem nemovitosti",6,163,0
"3380","úprava nájmù",6,163,0
"4455","léèba",6,165,1
"6398","ochrana vod",6,165,1
"1854","prevence nemocí",6,165,1
"2611","prevence zneèištìní",6,165,1
"853","sportovní vybavení",6,165,1
"2594","útlé dìtství",6,165,1
"3371","veøejná hygiena",6,165,1
"3885","zdraví veøejnosti",6,165,1
"192","zdravotní inspekce",6,165,1
"3730","zdravotní riziko",6,165,1
"57","daòové orgány",6,167,0
"561","daòové právo",6,167,0
"5532","poradenství",6,167,0
"2161","profesní komora",6,167,0
"2623","pojistné",6,168,0
"6564","všeobecné zdravotní pojištìní",6,168,0
"3512","zdravotní pojištìní",6,168,0
"728","emise cennıch papírù",6,169,0
"1012","financování rozpoètu",6,169,0
"368","rozpoètovı schodek",6,169,0
"424","státní dluh",6,169,0
"4356","bankovní systém",6,177,1
"3248","elektronické bankovnictví",6,177,1
"1971","elektronickı pøevod finanèních prostøedkù",6,177,1
"2216","platba",6,177,1
"2149","bankovnictví",6,178,1
"4763","centrální banka",6,178,1
"729","emise mìny",6,178,1
"2510","mìnová politika",6,178,1
"1974","národní mìna",6,178,1
"1972","papírové peníze",6,178,1
"1809","penìní trh",6,178,1
"1825","penìní zásoba",6,178,1
"1969","peníze",6,178,1
"4569","státní pokladna",6,178,1
"4036","bezpeènost vırobku",6,180,1
"5234","bezpeènostní norma",6,180,1
"2836","ochrana spotøebitele",6,180,1
"4878","spotøební zboí",6,180,1
"3645","technická specifikace",6,180,1
"3641","technické pøedpisy a normy",6,180,1
"1391","vıroba hraèek",6,180,1
"2750","vırobek široké spotøeby",6,180,1
"2471","architektura",6,183,0
"4167","mìstskı architekt",6,183,0
"2161","profesní komora",6,183,0
"3879","stavebnictví",6,183,0
"4470","cestovní ruch",6,184,1
"1404","hotelovı prùmysl",6,184,1
"5496","obèanskı zákoník",6,184,1
"2836","ochrana spotøebitele",6,184,1
"164","smlouva",6,184,1
"1700","volnı èas",6,184,1
"2496","bytová politika",6,188,0
"5496","obèanskı zákoník",6,188,0
"1687","pronájem nemovitosti",6,188,0
"3380","úprava nájmù",6,188,0
"5574","vypovìdìní smlouvy",6,188,0
"4408","civilní letectví",6,189,1
"4438","letadlo",6,189,1
"172","letecká kontrola",6,189,1
"2039","leteckı provoz",6,189,1
"195","letištì",6,189,1
"5820","celník",6,192,1
"92","dùvìrná informace",6,192,1
"5181","ochrana dat",6,192,1
"5595","osobní údaje",6,192,1
"5551","policejní spolupráce",6,192,1
"2440","policie",6,192,1
"3437","polovojenské síly",6,192,1
"5550","spolupráce v oblasti justice",6,192,1
"453","zpøístupòování informací",6,192,1
"4003","cizí státní obèan",6,195,1
"2486","devizová politika",6,195,1
"182","devizové právo",6,195,1
"3464","místo pøechodného pobytu",6,195,1
"2324","pøechodné období",6,195,1
"4445","zemìdìlská pùda",6,195,1
"1309","dovoz",6,199,1
"1644","dovozní povolení",6,199,1
"2381","drahokamy",6,199,1
"946","vıvoz",6,199,1
"1642","vıvozní povolení",6,199,1
"2515","regionální politika",6,200,0
"976","regionální pomoc",6,200,0
"431","regionální rozvoj",6,200,0
"1594","farmaceutická legislativa",6,201,1
"2773","farmaceutickı vırobek",6,201,1
"5916","kontrola léèiv",6,201,1
"3002","autoritativní reim",6,204,0
"32","komunismus",6,204,0
"419","obèanská neposlušnost",6,204,0
"3919","ochrana dítìte",6,205,0
"5296","právo dozoru",6,205,0
"540","rodinné právo",6,205,0
"483","rozvod",6,205,0
"2868","odborná kvalifikace",6,206,0
"2790","pomocná lékaøská profese",6,206,0
"5369","zdravotní osvìdèení",6,206,0
"2789","zdravotnické povolání",6,206,0
"3152","cenová regulace",6,207,0
"2773","farmaceutickı vırobek",6,207,0
"6564","všeobecné zdravotní pojištìní",6,207,0
"362","administrativní èlenìní",6,209,0
"747","elektrická energie",6,209,0
"3072","pøerozdìlování pøíjmù",6,209,0
"3256","regionální finance",6,209,0
"2698","rozpoètová pravidla",6,209,0
"5052","státní rozpoèet",6,209,0
"1678","koneènı volební seznam",6,210,0
"701","parlamentní volby",6,210,0
"4764","preferenèní hlasování",6,210,0
"1339","odškodnìní",6,211,0
"2237","parcela",6,211,0
"4503","pøevod vlastnictví",6,211,0
"2701","soudní øízení",6,211,0
"3009","systém vlastnictví pùdy",6,211,0
"3929","vlastnictví",6,211,0
"936","zemìdìlec",6,211,0
"2814","zemìdìlská nemovitost",6,211,0
"1597","školská legislativa",6,212,0
"799","støední vzdìlání",6,212,0
"925","zkouška",6,212,0
"6268","kontrola dovozu",6,214,0
"3434","støelná zbraò a støelivo",6,214,0
"7987","zakázaná zbraò",6,214,0
"6919","zneškodòování zbraní",6,214,0
"3771","benzín",6,215,1
"3851","èerpadlo",6,215,1
"3772","dieslová nafta",6,215,1
"2871","jakost vırobku",6,215,1
"1267","minerální olej",6,215,1
"5262","motorové palivo",6,215,1
"6044","náhradní palivo",6,215,1
"6043","palivo",6,215,1
"3159","zneèišování motorovımi vozidly",6,215,1
"5141","advokát",6,216,0
"2351","právnická profese",6,216,0
"2161","profesní komora",6,216,0
"1690","byt",6,218,0
"3152","cenová regulace",6,218,0
"2646","dohoda o cenách",6,218,0
"1687","pronájem nemovitosti",6,218,0
"2683","prùmìrná cena",6,218,0
"177","kontrola zneèištìní",6,219,0
"6103","nebezpeènı odpad",6,219,0
"1707","opatøení na kontrolu zneèištìní",6,219,0
"2588","orgány veøejné správy",6,219,0
"4074","pøedcházení ekologickım rizikùm",6,219,0
"3140","sledování ivotního prostøedí",6,219,0
"6369","sluba ve veøejném zájmu",6,219,0
"5568","veøejné prohlášení",6,219,0
"2338","fyzická osoba",6,223,0
"523","obèanské právo",6,223,0
"2699","obèanskoprávní øízení",6,223,0
"5954","odvolání",6,223,0
"77","veøejná správa",6,223,0
"1452","finanèní instituce",6,224,1
"189","finanèní kontrola",6,224,1
"1155","manaerské úèetnictví",6,224,1
"1952","zpùsob financování",6,224,1
"529","autorské právo",6,228,1
"3948","celní delikty",6,228,1
"3156","celní právo",6,228,1
"1309","dovoz",6,228,1
"2817","duševní vlastnictví",6,228,1
"167","padìlání",6,228,1
"946","vıvoz",6,228,1
"499","náhrada škody",6,229,0
"3926","obèanskoprávní odpovìdnost",6,229,0
"2699","obèanskoprávní øízení",6,229,0
"6727","pomoc obìtem trestné èinnosti",6,229,0
"497","škoda",6,229,0
"2704","trestní øízení",6,229,0
"3943","trestnı èin proti osobám",6,229,0
"5412","aloba o náhradu škody v adhezním øízení",6,229,0
"257","Evropskı soud pro lidská práva",6,230,0
"3986","mezinárodní soud",6,230,0
"3969","právní pomoc",6,230,0
"7929","soudní pøezkum",6,230,0
"92","dùvìrná informace",6,231,0
"4695","obì",6,231,0
"2828","ochrana soukromí",6,231,0
"443","omezené šíøení informací",6,231,0
"5595","osobní údaje",6,231,0
"6727","pomoc obìtem trestné èinnosti",6,231,0
"3943","trestnı èin proti osobám",6,231,0
"3783","elektrárenskı prùmysl",6,232,1
"2498","energetická politika",6,232,1
"534","energetické právo",6,232,1
"3737","energetickı prùmysl",6,232,1
"477","rozvod elektøiny",6,232,1
"757","tepelná energie",6,232,1
"77","veøejná správa",6,232,1
"2715","vıroba energie",6,232,1
"7395","zásobování plynem",6,232,1
"5582","dluh",6,233,0
"960","konkurz",6,233,0
"3942","solventnost",6,233,0
"3122","vyrovnání s vìøiteli",6,233,0
"3251","bankovní dohled",6,234,1
"2149","bankovnictví",6,234,1
"4763","centrální banka",6,234,1
"1804","finanèní trh",6,234,1
"2654","cena energie",6,239,0
"747","elektrická energie",6,239,0
"754","obnovitelná energie",6,239,0
"2461","politika úspornıch opatøení",6,239,0
"5052","státní rozpoèet",6,239,0
"2256","vyuití solární energie",6,239,0
"728","emise cennıch papírù",6,240,0
"1012","financování rozpoètu",6,240,0
"368","rozpoètovı schodek",6,240,0
"1300","sniování dluhu",6,240,0
"424","státní dluh",6,240,0
"5052","státní rozpoèet",6,240,0
"1682","umoøování veøejného dluhu",6,240,0
"5377","dolní komora",6,247,0
"6189","elektronická správa dokumentù",6,247,0
"6767","elektronickı dokument",6,247,0
"5851","jednací øád parlamentu",6,247,0
"489","parlamentní tisky",6,247,0
"4490","ochrana zdraví rostlin",6,248,1
"2985","pøípravky ochrany rostlin",6,248,1
"2723","rostlinná vıroba",6,248,1
"1595","rostlinolékaøská legislativa",6,248,1
"5791","škodlivé rostliny",6,248,1
"2871","jakost vırobku",6,252,1
"7133","ochrana odrùd rostlin",6,252,1
"3173","oznaèení pùvodu",6,252,1
"4713","víno",6,252,1
"4734","vinohradnictví",6,252,1
"5156","kapitálovı trh",6,253,0
"3123","obchodní pravidla",6,253,0
"171","správní kontrola",6,253,0
"1801","trh zboí",6,253,0
"5033","zboová burza",6,253,0
"6728","nápravnì vıchovnı ústav pro mladistvé",6,255,0
"7812","psychometrickı test",6,255,0
"4564","sociální pracovník",6,255,0
"1546","soud pro mladistvé",6,255,0
"5603","zvláštní vıchovná péèe",6,255,0
"6084","Evropská rada zamìstnancù",6,256,1
"2046","kolektivní vyjednávání",6,256,1
"828","nadnárodní spoleènost",6,256,1
"557","pracovní právo",6,256,1
"6022","zákoník práce",6,256,1
"3854","zamìstnanec",6,256,1
"5886","agrární sektor",6,258,0
"5025","intervenèní nákupy",6,258,0
"2182","organizace trhu",6,258,0
"3065","podpora trhu",6,258,0
"656","zemìdìlsko-potravináøskı sektor",6,258,0
"4738","banka",6,259,0
"6894","e-government",6,259,0
"5090","hypoteèní banka",6,259,0
"4359","informaèní systém",6,259,0
"1428","ukládání a vyhledávání informací",6,259,0
"77","veøejná správa",6,259,0
"616","vımìna informací",6,259,0
"453","zpøístupòování informací",6,259,0
"4475","drogová závislost",6,260,0
"3355","obchodování s drogami",6,260,0
"4306","omamná látka",6,260,0
"5914","psychotropní látka",6,260,0
"1336","nesluèitelnost",6,261,0
"1046","veøejná funkce",6,261,0
"186","zneuití pravomoci",6,261,0
"4204","nezisková organizace",6,262,0
"5764","organizace zdravotnictví",6,262,0
"3885","zdraví veøejnosti",6,262,0
"986","zdravotní pomoc",6,262,0
"464","zdravotnické zaøízení",6,262,0
"2519","celní politika",6,266,1
"3156","celní právo",6,266,1
"1232","harmonizace cel",6,266,1
"5188","informaèní technologie",6,266,1
"2281","chudoba",6,268,0
"1549","pokuta",6,268,0
"2605","sociální dávky",6,268,0
"1004","sociální pomoc",6,268,0
"7365","správní delikt",6,268,0
"3862","správní postih",6,268,0
"3348","trestná èinnost",6,268,0
"2162","veøejnı poøádek",6,268,0
"6781","základní ivotní potøeby",6,268,0
"4818","ceník",6,269,0
"3843","mzda",6,269,0
"1080","náklady øízení",6,269,0
"2699","obèanskoprávní øízení",6,269,0
"2701","soudní øízení",6,269,0
"1457","soudní vyšetøování",6,269,0
"42","kompetence soudce",6,270,0
"94","kompetenèní konflikt",6,270,0
"1537","soudce",6,270,0
"2585","soudní pravomoc",6,270,0
"2701","soudní øízení",6,270,0
"5923","soudní systém",6,270,0
"4801","chránìné území",6,271,0
"5287","ionizující záøení",6,271,0
"753","jaderná energie",6,271,0
"572","jaderné právo",6,271,0
"1158","nakládání s odpadem",6,271,0
"27","obec",6,271,0
"4876","obecní pùda",6,271,0
"347","radioaktivní odpad",6,271,0
"3133","skladování odpadu",6,271,0
"2700","disciplinární právo",6,272,0
"3460","sídlo",6,272,0
"7365","správní delikt",6,272,0
"3862","správní postih",6,272,0
"517","správní právo",6,272,0
"3878","trestní sankce",6,272,0
"1432","trestnı èin",6,272,0
"374","delikvence",6,275,0
"758","dítì",6,275,0
"1528","mladı èlovìk",6,275,0
"1546","soud pro mladistvé",6,275,0
"3513","trestní odpovìdnost",6,275,0
"6615","trestní odpovìdnost mladistvıch",6,275,0
"375","zloèinnost mládee",6,275,0
"5603","zvláštní vıchovná péèe",6,275,0
"4646","cenné papíry",6,276,1
"2463","investièní politika",6,276,1
"4195","investièní spoleènost",6,276,1
"3148","regulace investic",6,276,1
"1492","zahranièní investice",6,276,1
"3751","dùchodové pojištìní",6,277,0
"3319","rozdìlování pøíjmù",6,277,0
"4028","sladìní sociálních zabezpeèení",6,277,0
"6785","sociální transfer",6,277,0
"4407","daò z pohonnıch hmot",6,278,1
"632","ekologie",6,278,1
"6044","náhradní palivo",6,278,1
"2527","zneèišování atmosféry",6,278,1
"3159","zneèišování motorovımi vozidly",6,278,1
"1326","daò z pøíjmù",6,279,1
"1331","daò z pøíjmù právnickıch osob",6,279,1
"6342","evropská daòová spolupráce",6,279,1
"2504","fiskální politika",6,279,1
"5196","informaèní legislativa",6,280,0
"156","konzultování informace",6,280,0
"2076","normalizace",6,280,0
"5850","evidence obyvatelstva",6,281,1
"2338","fyzická osoba",6,281,1
"4359","informaèní systém",6,281,1
"773","poøizování dat",6,281,1
"5271","trestní rejstøík",6,281,1
"453","zpøístupòování informací",6,281,1
"2701","soudní øízení",6,283,0
"517","správní právo",6,283,0
"2695","správní øízení",6,283,0
"3542","podnikatel",6,285,1
"2337","právnická osoba",6,285,1
"3342","seznam",6,285,1
"3513","trestní odpovìdnost",6,285,1
"2704","trestní øízení",6,285,1
"3542","podnikatel",6,286,0
"2337","právnická osoba",6,286,0
"3342","seznam",6,286,0
"3513","trestní odpovìdnost",6,286,0
"2704","trestní øízení",6,286,0
"2698","rozpoètová pravidla",6,287,0
"5052","státní rozpoèet",6,287,0
"2406","ústøední plánování",6,287,0
"730","dopravní nehoda",6,291,1
"4827","loï",6,291,1
"2282","lodní vlajka",6,291,1
"4522","námoøní doprava",6,291,1
"2041","námoøní plavba",6,291,1
"569","námoøní právo",6,291,1
"7844","Jihomoravskı kraj",6,292,0
"513","právo na informace",6,292,0
"38","ústøední orgány státní správy",6,292,0
"453","zpøístupòování informací",6,292,0
"6553","dìtská pornografie",6,297,1
"2247","národní implementace práva Spoleèenství",6,297,1
"2825","ochrana ivotního prostøedí",6,297,1
"100","rasovı konflikt",6,297,1
"5497","trestní zákoník",6,297,1
"5324","dopravní školení",6,300,1
"2326","evropskı øidièskı prùkaz",6,300,1
"2868","odborná kvalifikace",6,300,1
"2325","øidièskı prùkaz",6,300,1
"4533","silnièní doprava",6,300,1
"1633","volnı pohyb osob",6,300,1
"5287","ionizující záøení",6,305,1
"4042","jaderná bezpeènost",6,305,1
"5350","jaderná elektrárna",6,305,1
"572","jaderné právo",6,305,1
"4631","mírové vyuití energie",6,305,1
"524","obchodní právo",6,310,1
"1301","obchodní rejstøík",6,310,1
"2337","právnická osoba",6,310,1
"2035","sídlo právnické osoby",6,310,1
"4036","bezpeènost vırobku",6,311,1
"3810","chemická slouèenina",6,311,1
"1362","chemickı prùmysl",6,311,1
"2739","chemickı vırobek",6,311,1
"4308","nebezpeèná látka",6,311,1
"5235","technická norma",6,311,1
"273","náklady na zdraví",6,315,0
"3332","podpora v nezamìstnanosti",6,315,0
"4166","pojistnı nárok",6,315,0
"1334","pracovní nezpùsobilost",6,315,0
"7981","rodièovskı pøíspìvek",6,315,0
"2605","sociální dávky",6,315,0
"4143","sociální sluby",6,315,0
"3512","zdravotní pojištìní",6,315,0
"4060","Evropská unie",6,317,1
"2338","fyzická osoba",6,317,1
"7","obchod se zbranìmi",6,317,1
"619","obchod uvnitø Spoleèenství",6,317,1
"1641","obchodní licence",6,317,1
"2337","právnická osoba",6,317,1
"3434","støelná zbraò a støelivo",6,317,1
"9","zahranièní obchod",6,317,1
"2647","zbranì",6,317,1
"814","ivnost",6,317,1
"4818","ceník",6,318,0
"5079","katastr nemovitostí",6,318,0
"5093","nabytí vlastnictví",6,318,0
"2815","nemovitı majetek",6,318,0
"3929","vlastnictví",6,318,0
"3031","region",6,319,0
"2701","soudní øízení",6,319,0
"517","správní právo",6,319,0
"2695","správní øízení",6,319,0
"3971","soudní dokazování",6,320,0
"2704","trestní øízení",6,320,0
"4045","veøejná bezpeènost",6,320,0
"4434","vıslech svìdka",6,320,0
"7365","správní delikt",6,322,0
"5945","správní dohled",6,322,0
"1482","tlumoèení",6,322,0
"5633","znaleckı posudek",6,322,0
"2278","kulturní dìdictví",6,323,0
"4877","kulturní majetek",6,323,0
"2459","kulturní politika",6,323,0
"2840","ochrana kulturního dìdictví",6,323,0
"5225","boj proti hmyzu",6,324,1
"4060","Evropská unie",6,324,1
"5227","insekticidy",6,324,1
"4490","ochrana zdraví rostlin",6,324,1
"2830","ochrana zvíøat",6,324,1
"3818","prùmysl pesticidù",6,324,1
"171","správní kontrola",6,324,1
"420","znièení úrody",6,324,1
"273","náklady na zdraví",6,325,1
"6564","všeobecné zdravotní pojištìní",6,325,1
"3512","zdravotní pojištìní",6,325,1
"2479","zdravotní politika",6,325,1
"4025","bezpeènost dodávky",6,326,1
"904","eurotrh",6,326,1
"76","mezinárodní soutì",6,326,1
"835","podpora podnikání",6,326,1
"2474","soutìní politika",6,326,1
"539","soutìní právo",6,326,1
"1810","veøejná zakázka",6,326,1
"2218","vypsání soutìe",6,326,1
"2498","energetická politika",6,327,1
"1160","hospodaøení se zdroji",6,327,1
"2897","pøibliování legislativy",6,327,1
"142","spotøeba energie",6,327,1
"642","úspora energie",6,327,1
"865","chránìnı druh",6,329,1
"1641","obchodní licence",6,329,1
"2826","ochrana ivoèišné øíše",6,329,1
"2830","ochrana zvíøat",6,329,1
"5612","ochranné zaøízení",6,329,1
"972","ivoèišná øíše",6,329,1
"3843","mzda",6,333,0
"2868","odborná kvalifikace",6,333,0
"3273","odmìòování za práci",6,333,0
"777","uèitel",6,333,0
"860","evropskı soudní prostor",6,335,1
"1546","soud pro mladistvé",6,335,1
"2701","soudní øízení",6,335,1
"217","soudní spolupráce",6,335,1
"2704","trestní øízení",6,335,1
"5417","trestní stíhání",6,335,1
"5839","ekologická daò",6,337,0
"1317","místní daò",6,337,0
"68","místní orgány státní správy",6,337,0
"1158","nakládání s odpadem",6,337,0
"272","náklady za zneèištìní",6,337,0
"343","odpad",6,337,0
"4141","odpad z domácností",6,337,0
"1310","daò",6,339,0
"1326","daò z pøíjmù",6,339,0
"1312","daò z pøíjmu fyzickıch osob",6,339,0
"3262","daòová kontrola",6,339,0
"3298","rozloení daòového bøemene",6,339,0
"1462","integrace pøistìhovalcù",6,340,0
"679","pøedškolní vıchova",6,340,0
"799","støední vzdìlání",6,340,0
"784","všeobecné školství",6,340,0
"783","vıuka jazykù",6,340,0
"675","vzdìlávání cizincù",6,340,0
"793","základní vzdìlání",6,340,0
"3843","mzda",6,341,0
"3273","odmìòování za práci",6,341,0
"1735","soudce a státní zástupce",6,341,0
"1938","státní zástupce",6,341,0
"245","korupce",6,345,0
"2704","trestní øízení",6,345,0
"4434","vıslech svìdka",6,345,0
"6894","e-government",6,347,1
"1422","informace",6,347,1
"4361","komunikaèní systém",6,347,1
"6369","sluba ve veøejném zájmu",6,347,1
"4424","telekomunikace",6,347,1
"77","veøejná správa",6,347,1
"453","zpøístupòování informací",6,347,1
"3206","diplomatické vztahy",6,349,0
"1346","národní nezávislost",6,349,0
"883","stát",6,349,0
"2579","kontrolní moc",6,351,0
"1448","kontrolní úøad",6,351,0
"148","ústava",6,351,0
"527","ústavní právo",6,351,0
"2579","kontrolní moc",6,352,0
"1448","kontrolní úøad",6,352,0
"4182","pravomoc instituce",6,352,0
"1018","veøejné finance",6,352,0
"1011","financování strany",6,353,0
"2001","názorové hnutí",6,353,0
"2258","politická strana",6,353,0
"1618","svoboda spolèování",6,353,0
"5097","volební kampaò",6,353,0
"5886","agrární sektor",6,355,1
"6790","biopotravina",6,355,1
"2470","ekologická politika",6,355,1
"568","ekologické zemìdìlské hospodáøství",6,355,1
"2247","národní implementace práva Spoleèenství",6,355,1
"5573","oznaèení vırobku",6,355,1
"2236","aplikace zákona",6,361,0
"6621","derogace",6,361,0
"1501","Írán",6,361,0
"5350","jaderná elektrárna",6,361,0
"3584","obchodní omezení",6,361,0
"523","obèanské právo",6,362,1
"5496","obèanskı zákoník",6,362,1
"576","soukromé právo",6,362,1
"6023","zákoník",6,362,1
"4196","akciová spoleènost",6,363,1
"227","drustvo",6,363,1
"6757","evropské drustvo",6,363,1
"820","evropskı podnik",6,363,1
"4193","komerèní firma",6,363,1
"828","nadnárodní spoleènost",6,363,1
"4192","profesní obchodní spoleènost",6,363,1
"4199","veøejná obchodní spoleènost",6,363,1
"4003","cizí státní obèan",6,364,1
"3461","mezinárodní dohoda",6,364,1
"566","mezinárodní právo soukromé",6,364,1
"2034","státní obèanství",6,364,1
"4196","akciová spoleènost",6,365,1
"227","drustvo",6,365,1
"820","evropskı podnik",6,365,1
"1122","fúze podnikù",6,365,1
"4193","komerèní firma",6,365,1
"3751","dùchodové pojištìní",6,366,1
"5343","Evropské spoleèenství",6,366,1
"820","evropskı podnik",6,366,1
"1452","finanèní instituce",6,366,1
"3299","jednotnı trh",6,366,1
"4562","migrující pracovník",6,366,1
"2490","pøíjmová politika",6,366,1
"4050","sociální zabezpeèení",6,366,1
"1634","volnı pohyb pracovníkù",6,366,1
"3854","zamìstnanec",6,366,1
"3512","zdravotní pojištìní",6,366,1
"744","alternativní energie",6,369,1
"754","obnovitelná energie",6,369,1
"3551","obnovitelné zdroje",6,369,1
"2662","podpùrná cena",6,369,1
"889","státní podpora",6,369,1
"2256","vyuití solární energie",6,369,1
"3538","zdroje energie",6,369,1
"20","pøidìlení zakázky",6,370,0
"4219","soutìní øízení",6,370,0
"1810","veøejná zakázka",6,370,0
"1797","vítìzná zakázka",6,370,0
"2218","vypsání soutìe",6,370,0
"2380","mezinárodní arbitrá",6,371,0
"6062","obchodní arbitrá",6,371,0
"6617","rozhodèí øízení",6,371,0
"2605","sociální dávky",6,372,0
"4143","sociální sluby",6,372,0
"4050","sociální zabezpeèení",6,372,0
"4086","ivotní minimum",6,372,0
"3518","boj proti nezamìstnanosti",6,373,0
"731","hájené zamìstnání",6,373,0
"2904","rekvalifikace",6,373,0
"688","rovné zacházení",6,373,0
